areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02
Upper East Side,Manhattan,neighborhood,9900000.000,9500000.000,9950000.000,9972500.000,9995000.000,9972500.000,10497500.000,9950000.000,10950000.000,11122500.000,11575000.000,12100000.000,12100000.000,10950000.000,11250000.000,13750000.000,11875000.000,11475000.000,11475000.000,10950000.000,9000000.000,9500000.000,10950000.000,13950000.000,14500000.000,13725000.000,14225000.000,14975000.000,15000000.000,14700000.000,13500000.000,13950000.000,14900000.000,13000000.000,13000000.000,13950000.000,13245000.000,13490000.000,13720000.000,12950000.000,12975000.000,12250000.000,12950000.000,13400000.000,13975000.000,14000000.000,15900000.000,14000000.000,13900000.000,13900000.000,13800000.000,15000000.000,13850000.000,12950000.000,12725000.000,13500000.000,13800000.000,13900000.000,13800000.000,13500000.000,12950000.000,13500000.000,13500000.000,14500000.000,14625000.000,15900000.000,16000000.000,16000000.000,15992500.000,15992500.000,15450000.000,14900000.000,14999999.000,15985000.000,15000000.000,13900000.000,13900000.000,13900000.000,14975000.000,14975000.000,16197500.000,14950000.000,14250000.000,16000000.000,15975000.000,13950000.000,14975000.000,14700000.000,14500000.000,15700000.000,15950000.000,14425000.000,15750000.000,15075000.000,15400000.000,15750000.000,16500000.000,15950000.000,15400000.000,14000000.000,12900000.000,12950000.000,12825000.000,12925000.000,12373500.000,12750000.000,12373500.000,11950000.000,11973500.000,12750000.000,11925000.000,12750000.000,12995000.000,11900000.000,11825000.000,11284000.000,11825000.000,10818000.000,9997000.000,9999000.000,10818000.000,10408500.000,9950000.000,9995000.000,9972500.000,9900000.000,9625000.000,9500000.000,9459000.000,9825000.000,9459000.000,9494000.000,9950000.000,10950000.000,11500000.000,10475000.000,11000000.000,11250000.000,10975000.000,10250000.000,10950000.000,10600000.000,10250000.000,10250000.000,11500000.000,11500000.000,11995000.000,11995000.000,11250000.000,10950000.000,10750000.000,11250000.000,10950000.000,10995000.000,10750000.000,10750000.000,11375000.000,11875000.000,11650000.000,10250000.000,10250000.000,10250000.000,10815000.000,11950000.000,10880000.000,11950000.000,11975000.000,11975000.000,11950000.000,12495000.000
Upper West Side,Manhattan,neighborhood,4122500.000,3995000.000,3995000.000,3995000.000,4195000.000,4495000.000,4345000.000,4600000.000,4750000.000,4750000.000,4850000.000,4850000.000,4850000.000,4850000.000,4750000.000,4750000.000,4750000.000,4750000.000,4850000.000,4974500.000,4974500.000,4775000.000,5087000.000,5199500.000,4800000.000,4800000.000,4800000.000,5850000.000,5975000.000,6237500.000,5350000.000,5200000.000,5200000.000,5325000.000,5200000.000,5200000.000,5400000.000,7250000.000,7950000.000,7950000.000,8000000.000,7900000.000,7925000.000,7925000.000,7925000.000,7950000.000,8999999.000,9500000.000,8492500.000,8999999.000,8350000.000,7800000.000,7995000.000,8900000.000,11500000.000,11747500.000,11500000.000,11500000.000,11747500.000,11500000.000,11995000.000,11995000.000,11995000.000,8250000.000,12247500.000,11447500.000,10147500.000,9995000.000,9995000.000,8995000.000,8995000.000,9275000.000,7995000.000,8325000.000,8462500.000,8177500.000,8450000.000,8995000.000,8995000.000,8995000.000,9122500.000,8950000.000,8872500.000,8795000.000,8870000.000,8870000.000,8750000.000,8512500.000,8400000.000,8450000.000,8662500.000,8900000.000,9247500.000,9247500.000,8870000.000,8990000.000,8870000.000,8695000.000,8750000.000,8722500.000,8250000.000,8500000.000,7995000.000,7972500.000,7950000.000,7900000.000,7900000.000,7695000.000,7925000.000,7900000.000,7900000.000,7900000.000,7490000.000,7295000.000,7400000.000,7200000.000,7075000.000,7295000.000,7200000.000,6950000.000,6950000.000,6500000.000,6397500.000,6125000.000,5997500.000,5995000.000,5995000.000,5995000.000,5995000.000,5995000.000,6250000.000,6445000.000,6495000.000,6950000.000,6995000.000,7995000.000,7995000.000,6997500.000,6995000.000,7195000.000,6850000.000,6750000.000,6595000.000,6972500.000,6750000.000,7747500.000,6750000.000,7000000.000,7000000.000,7332500.000,7395000.000,7445000.000,7995000.000,8247500.000,8500000.000,8495000.000,8495000.000,7350000.000,7250000.000,7622500.000,7850000.000,8497500.000,8497500.000,7950000.000,8500000.000,8950000.000,8950000.000,8950000.000,8497500.000,7247500.000
Utopia,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095000.000,,1113000.000,1095000.000,1095000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Van Nest,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509498.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389000.000,409500.000,409000.000,409000.000,409000.000,394500.000,400000.000,389000.000,395000.000,414000.000,419000.000,515000.000,515000.000,549000.000,565000.000,565000.000,569000.000,557000.000,474000.000,,,560000.000,449000.000,455000.000,549500.000,504000.000,549500.000,489000.000,579000.000,549900.000,565000.000,599000.000,579000.000,,564450.000,,569000.000,569000.000,589000.000,564000.000,589000.000,589000.000,529000.000,559000.000,564500.000,574000.000,599000.000,675000.000,679000.000,709000.000,709500.000,662000.000,584500.000,549000.000,529999.000,654000.000,659000.000,662000.000,659500.000,669999.000,669999.000,700000.000,730000.000,749500.000,749000.000,735000.000,,,,,,,,,649000.000,619000.000,649000.000,649000.000,677000.000,677000.000,655000.000,655000.000,,675000.000,714450.000,714450.000,714450.000,,759000.000,705000.000,650000.000,649500.000,677000.000,649000.000,607450.000,621950.000,614900.000,,,690000.000,690000.000,733500.000,829000.000,,,,817000.000,829000.000,829000.000,799999.000
Washington Heights,Manhattan,neighborhood,,,,1050000.000,,975000.000,950000.000,950000.000,950000.000,800000.000,800000.000,950000.000,800000.000,675000.000,675000.000,675000.000,675000.000,737000.000,950000.000,849500.000,899999.000,950000.000,949500.000,999000.000,949500.000,999000.000,999000.000,999000.000,949500.000,999000.000,,,,,,,,,899000.000,899000.000,937000.000,1037500.000,,,,,,,,,,,,,,1444500.000,,1100000.000,1100000.000,1100000.000,1100000.000,1300000.000,1100000.000,1499000.000,1499000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222500.000,,1799000.000,1949500.000,,,,1844500.000,1899999.000,,,1669500.000,,,,,,,,,,,,,,,,,,,,,,,1794500.000,,1870000.000,1797000.000,1845000.000,1795000.000,1845000.000,,,,,1725000.000,1750000.000,1950000.000,1950000.000,,,,,,,1272500.000,1295000.000,1397500.000,,,,,,,,,
West Harlem,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Village,Manhattan,neighborhood,7700000.000,7700000.000,9750000.000,9275000.000,8650000.000,8500000.000,7975000.000,7550000.000,8425000.000,8500000.000,10797500.000,9995000.000,9995000.000,8575000.000,8575000.000,8425000.000,7250000.000,7200000.000,7450000.000,7950000.000,8500000.000,8650000.000,8800000.000,9995000.000,9995000.000,8697500.000,7750000.000,7400000.000,6900000.000,8125000.000,8500000.000,8500000.000,8125000.000,8597500.000,9300000.000,9300000.000,9247500.000,9897500.000,9995000.000,9897500.000,9100000.000,9995000.000,9985000.000,8997500.000,8450000.000,8995000.000,8995000.000,8995000.000,8995000.000,8722500.000,9995000.000,9995000.000,9995000.000,9995000.000,8995000.000,9000000.000,10762500.000,10762500.000,10500000.000,10000000.000,9950000.000,8450000.000,8275000.000,8995000.000,11500000.000,11500000.000,11500000.000,9950000.000,11250000.000,11900000.000,11900000.000,11000000.000,10475000.000,11000000.000,11000000.000,11995000.000,11997500.000,11997500.000,11947500.000,11850000.000,11850000.000,10897500.000,10647500.000,10995000.000,10950000.000,10995000.000,10995000.000,10995000.000,10995000.000,10972500.000,10972500.000,10800000.000,10950000.000,10950000.000,10800000.000,10547000.000,10450000.000,10325000.000,10450000.000,10797000.000,11000000.000,10797000.000,10995000.000,10495000.000,9999998.000,9695000.000,10224999.000,9695000.000,9695000.000,10072500.000,10995000.000,8980000.000,8980000.000,8740000.000,10995000.000,10995000.000,8600000.000,8925000.000,8425000.000,8425000.000,8925000.000,8600000.000,8600000.000,8250000.000,8525000.000,9150000.000,9150000.000,9350000.000,10250000.000,9800000.000,10200000.000,10200000.000,10400000.000,10400000.000,9825000.000,9450000.000,9172500.000,9172500.000,9172500.000,9650000.000,9275000.000,9850000.000,10700000.000,10125000.000,8800000.000,8500000.000,7725000.000,7500000.000,7799998.000,8500000.000,8249998.000,7747500.000,9150000.000,9875000.000,10500000.000,11000000.000,11000000.000,10247500.000,7625000.000,7995000.000,9675000.000,7500000.000,9175000.000,8750000.000,9750000.000,9750000.000,10995000.000,10995000.000,10995000.000,11750000.000
Westchester Village,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitestone,Queens,neighborhood,739000.000,769000.000,650000.000,,,769000.000,1299000.000,1299000.000,1499000.000,1499000.000,,1118500.000,1118500.000,1118500.000,1118500.000,1420000.000,1805000.000,1359500.000,1299000.000,905850.000,848000.000,749000.000,699000.000,649000.000,644000.000,649000.000,705000.000,861350.000,849000.000,779000.000,798000.000,799999.000,799999.000,742800.000,742800.000,799999.000,873700.000,939000.000,,,1418000.000,,1298000.000,1098500.000,1043000.000,,,,,,1053400.000,1198800.000,1185000.000,1198800.000,1167500.000,1150000.000,1150000.000,1150000.000,1100000.000,1375000.000,1362000.000,1350000.000,1349500.000,1349500.000,1250000.000,1099000.000,1073000.000,1048000.000,1098000.000,1199000.000,1250000.000,1250000.000,1275000.000,1250000.000,1100000.000,1374000.000,1324500.000,1434000.000,1399000.000,1399000.000,1399000.000,1399000.000,1399000.000,1200000.000,1188000.000,1288000.000,1289000.000,1290000.000,1295000.000,1250000.000,1250000.000,1300000.000,1397500.000,1498888.000,1499000.000,1588000.000,1575000.000,1493500.000,1420000.000,1389500.000,1271500.000,1270000.000,1279000.000,1280000.000,1322000.000,1280000.000,1388000.000,1388000.000,1350000.000,1299000.000,1199000.000,1087500.000,1232500.000,1265000.000,1270000.000,1198888.000,1193444.000,1288888.000,1374444.000,1354394.000,1389000.000,1288000.000,1234400.000,1288000.000,1288000.000,1258844.000,1194000.000,1120000.000,1100000.000,1110000.000,1098000.000,1095888.000,1109000.000,1199000.000,1240000.000,1319944.000,1399000.000,1399988.000,1389500.000,1298888.000,1278444.000,1388000.000,1180000.000,1130000.000,1288000.000,1388000.000,1388000.000,1375000.000,1519000.000,1398888.000,1288444.000,1288888.000,1288000.000,1249000.000,1094000.000,1088000.000,1188888.000,1168500.000,1173944.000,1293000.000,1100000.000,1100000.000,1100000.000,1098888.000,1294000.000,1297444.000,1299888.000,1350000.000,1299999.000,1292500.000
Williamsbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514000.000,499000.000,524000.000,495000.000,497000.000,499000.000,479000.000,479000.000,499000.000,499000.000,524500.000,,,,550000.000,562500.000,550000.000,582000.000,629000.000,609000.000,599000.000,599000.000,589000.000,589000.000,585000.000,585000.000,549000.000,489000.000,494000.000,499000.000,549000.000,575000.000,549500.000,562500.000,549999.000,549500.000,599999.000,612500.000,599999.000,627000.000,605000.000,640000.000,644000.000,659000.000,659000.000,629000.000,559000.000,625000.000,625000.000,659000.000,699000.000,729000.000,759000.000,759000.000,697000.000,660000.000,649000.000,620000.000,559000.000,549000.000,589500.000,620000.000,589500.000,707000.000,749000.000,779000.000,737000.000,729000.000,739000.000,705000.000,710000.000,729000.000,709000.000,689000.000,672000.000,650000.000,672000.000,679000.000,671500.000,639000.000,699000.000,774500.000,,,609000.000,,,,,,,,699500.000,699999.000,,730000.000,729000.000,,,,,,,,
Williamsburg,Brooklyn,neighborhood,1099000.000,1099000.000,1025000.000,1050000.000,1075000.000,1200000.000,1200000.000,1300000.000,1237500.000,1237500.000,1124500.000,1124500.000,1100000.000,1149500.000,962000.000,899000.000,949000.000,949000.000,949000.000,962000.000,1094500.000,1395000.000,1395000.000,1347500.000,1447500.000,1347500.000,1250000.000,1250000.000,1250000.000,1250000.000,1297500.000,1295000.000,1250000.000,1272500.000,1495000.000,1599500.000,1499000.000,1599500.000,1674500.000,1650000.000,1650000.000,1670000.000,1497500.000,1500000.000,1547500.000,1697500.000,1950000.000,1975000.000,1950000.000,1800000.000,2100000.000,2200000.000,2100000.000,2172500.000,2172500.000,2147500.000,2100000.000,2179000.000,2100000.000,2179000.000,2200000.000,2650000.000,2650000.000,2700000.000,2599000.000,2550000.000,2599500.000,2550000.000,2600000.000,2600000.000,2549500.000,2250000.000,2200000.000,2284500.000,2385000.000,2269000.000,2200000.000,2269000.000,2175000.000,2200000.000,2350000.000,2250000.000,2350000.000,2350000.000,2295000.000,2350000.000,2350000.000,2349500.000,2400000.000,2500000.000,2500000.000,2654500.000,2775000.000,2900000.000,2900000.000,2900000.000,2839500.000,2775000.000,2788000.000,2791500.000,2791500.000,2599000.000,2647000.000,2379000.000,2322000.000,2300000.000,2300000.000,2275000.000,2285000.000,2199000.000,2199000.000,2199500.000,2200000.000,2262500.000,2262500.000,2250000.000,2250000.000,2287000.000,2299000.000,2299500.000,2299000.000,2287000.000,2049500.000,2200000.000,2425000.000,2150000.000,2150000.000,2172500.000,1999995.000,2000000.000,2050000.000,2299500.000,2100000.000,2324500.000,2350000.000,2324500.000,2275000.000,2100000.000,2500000.000,2675000.000,2649500.000,2500000.000,2850000.000,2497500.000,2497500.000,2207500.000,2500000.000,3300000.000,3124500.000,2995000.000,2947500.000,2900000.000,2824500.000,2700000.000,2724500.000,2695000.000,2650000.000,2719500.000,2850000.000,2770000.000,2670000.000,2690000.000,2672500.000,2650000.000,2650000.000,2650000.000,2650000.000,2650000.000,2722500.000,3000000.000
Windsor Terrace,Brooklyn,neighborhood,888000.000,943500.000,875000.000,929000.000,879000.000,888000.000,909000.000,940000.000,889000.000,999000.000,999000.000,999000.000,999000.000,,999000.000,894500.000,874500.000,844500.000,840000.000,832500.000,840000.000,829000.000,849000.000,875000.000,875000.000,862000.000,875000.000,1100000.000,1100000.000,995000.000,995000.000,1060000.000,972500.000,899000.000,899000.000,,,,,,,,,,,,,,,,,,1346100.000,1525000.000,1325000.000,,1250000.000,1500000.000,1500000.000,1622500.000,,1668500.000,1699500.000,1647500.000,1900000.000,1700000.000,1595000.000,1799000.000,1799000.000,1735000.000,1735000.000,1587000.000,1799000.000,1774500.000,1750000.000,1624500.000,1887500.000,1862500.000,1825000.000,1825000.000,1710000.000,1795000.000,1875000.000,1848000.000,1795000.000,1795000.000,1912500.000,1795000.000,1772500.000,1750000.000,1700000.000,1754500.000,1849000.000,1847000.000,1695000.000,1679999.000,1499999.000,1645000.000,1720000.000,1997000.000,1750000.000,1499500.000,1500000.000,1574500.000,1500000.000,1499999.000,1499400.000,1499400.000,1523900.000,1549400.000,1499500.000,1650000.000,1572500.000,1624500.000,1624500.000,1599000.000,1695000.000,1725000.000,1599500.000,1580000.000,1522500.000,1462500.000,1837500.000,2297500.000,2062500.000,1999000.000,1897000.000,1650000.000,1697000.000,1750000.000,1699000.000,1697000.000,1699000.000,1695000.000,1675000.000,1894500.000,1990000.000,,,2195000.000,1749500.000,1750000.000,1862500.000,2237500.000,,2297000.000,2097500.000,1899500.000,1900000.000,2047500.000,2100000.000,2095000.000,2049000.000,1999000.000,1999000.000,1995000.000,2000000.000,1999000.000,2150000.000,1999000.000,2150000.000,2290000.000,2250000.000,2250000.000,2375000.000,2094000.000,2044000.000,2172500.000,2250000.000,2300000.000
Woodhaven,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497000.000,497000.000,489000.000,,614500.000,650000.000,650000.000,689000.000,679000.000,625000.000,607000.000,585000.000,580000.000,569900.000,569000.000,577000.000,599000.000,629000.000,627000.000,639999.000,654000.000,659500.000,659000.000,649000.000,659000.000,654500.000,650000.000,659000.000,704000.000,674000.000,659000.000,679000.000,663500.000,649000.000,659000.000,679000.000,667000.000,674000.000,669000.000,668500.000,650000.000,650000.000,730000.000,679450.000,750000.000,750000.000,669450.000,659000.000,650000.000,679900.000,739950.000,699000.000,649000.000,669950.000,649000.000,649000.000,644000.000,669000.000,650000.000,635000.000,629000.000,650000.000,642500.000,650000.000,699000.000,729000.000,738500.000,737444.000,729000.000,731900.000,709000.000,735000.000,748000.000,748000.000,732000.000,769000.000,849444.000,818944.000,789944.000,799888.000,789500.000,799444.000,799444.000,799888.000,799444.000,749000.000,749000.000,700000.000,749444.000,765000.000,757444.000,837000.000,789000.000,799000.000,789000.000,845000.000,846500.000,848944.000,848944.000,849999.000,907500.000,937000.000
Woodlawn,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodside,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049500.000,999000.000,1066500.000,1100000.000,1100000.000,1100000.000,1199999.000,1199999.000,1094000.000,1056500.000,1056500.000,1149500.000,1137000.000,1295000.000,1199000.000,999000.000,999000.000,989000.000,968000.000,1298000.000,1034000.000,1119500.000,1100000.000,1125000.000,1125000.000,1268000.000,1274000.000,1149000.000,1099500.000,1049500.000,1099000.000,1189500.000,1189500.000,,,,,949000.000,998000.000,999500.000,945000.000,946500.000,1149000.000,1149000.000,1073500.000,1119500.000,1119500.000,1090000.000,1199000.000,1424500.000,1350000.000,1174500.000,1098000.000,1099000.000,1090000.000,1098000.000,1090000.000,1090000.000,1249000.000,1250000.000,1490000.000,1294500.000,1349500.000,1399999.000,1494000.000,1350000.000,1289000.000,1190000.000,1090000.000,1152500.000,978000.000,1150000.000,1150000.000,1100000.000,1100000.000,1237500.000,1299444.000,1472000.000,1374500.000,1399000.000
Woodstock,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
